"","feature","frequency","rank","docfreq","group"
"64711","communities_facing_pregnancy",1,6471,1,"all"
"64721","related_women_issues",1,6472,1,"all"
"64731","life_affirming_options",1,6473,1,"all"
"64741","make_charitable_grants",1,6474,1,"all"
"64751","promotes_physical_emotional",1,6475,1,"all"
"64761","reinforce_exemplary_behavior",1,6476,1,"all"
"64771","provide_services_free",1,6477,1,"all"
"64781","liberate_american_warriors",1,6478,1,"all"
"64791","providing_service_dogs",1,6479,1,"all"
"64801","provide_stem_cell",1,6480,1,"all"
"64811","stem_cell_treatments",1,6481,1,"all"
"64821","warrior's_family_unit",1,6482,1,"all"
"64831","provide_stable_housing",1,6483,1,"all"
"64841","international_sport_competiition",1,6484,1,"all"
"64851","stable_housing_free",1,6485,1,"all"
"64861","olympic_style_team",1,6486,1,"all"
"64871","working_towards_actively",1,6487,1,"all"
"64881","competitive_shooting_using",1,6488,1,"all"
"64891","towards_actively_parenting",1,6489,1,"all"
"64901","shooting_using_rifles",1,6490,1,"all"
"64911","using_rifles_shotguns",1,6491,1,"all"
"64921","rifles_shotguns_hand",1,6492,1,"all"
"64931","court_supervised_addiction",1,6493,1,"all"
"64941","shotguns_hand_guns",1,6494,1,"all"
"64951","supervised_addiction_treatment",1,6495,1,"all"
"64961","addiction_treatment_program",1,6496,1,"all"
"64971","overnight_housing_shelter",1,6497,1,"all"
"64981","foundation's_sponsorship_program",1,6498,1,"all"
"64991","provide_overnight_housing",1,6499,1,"all"
"65001","sponsorship_program_mentorship",1,6500,1,"all"
"65011","program_mentorship_program",1,6501,1,"all"
"65021","bennington_athletic_booster",1,6502,1,"all"
"65031","job_search_program",1,6503,1,"all"
"65041","athletic_booster_club",1,6504,1,"all"
"65051","adoption_services-the_purpose",1,6505,1,"all"
"65061","global_wish_foundation",1,6506,1,"all"
"65071","wish_foundation_agwf",1,6507,1,"all"
"65081","public_charity_service",1,6508,1,"all"
"65091","children_find_new",1,6509,1,"all"
"65101","charity_service_organization",1,6510,1,"all"
"65111","find_new_families",1,6511,1,"all"
"65121","service_organization_formed",1,6512,1,"all"
"65131","give_community_support",1,6513,1,"all"
"65141","life_changing_events",1,6514,1,"all"
"65151","changing_events_within",1,6515,1,"all"
"65161","north_webster_parish",1,6516,1,"all"
"65171","endeavors_including_delivering",1,6517,1,"all"
"65181","conscious_community_founded",1,6518,1,"all"
"65191","abundance_creativity_sustainability",1,6519,1,"all"
"65201","creativity_sustainability_spirituality",1,6520,1,"all"
"65211","sustainability_spirituality_leadership",1,6521,1,"all"
"65221","future_generations_tiospaye",1,6522,1,"all"
"65231","healthy_abundant_self-sustainable",1,6523,1,"all"
"65241","abundant_self-sustainable_community",1,6524,1,"all"
"65251","help_homeless_kids",1,6525,1,"all"
"65261","trained_volunteers_help",1,6526,1,"all"
"65271","graduate_high_school",1,6527,1,"all"
"65281","volunteers_help_make",1,6528,1,"all"
"65291","high_school_perez",1,6529,1,"all"
"65301","school_perez_family",1,6530,1,"all"
"65311","perez_family_tree",1,6531,1,"all"
"65321","distributing_social_educational",1,6532,1,"all"
"65331","family_tree_provides",1,6533,1,"all"
"65341","tree_provides_food",1,6534,1,"all"
"65351","support_healthy_decisions",1,6535,1,"all"
"65361","provides_food_shelter",1,6536,1,"all"
"65371","advocacy_efforts_focused",1,6537,1,"all"
"65381","promote_equine_activities",1,6538,1,"all"
"65391","equine_activities_involving",1,6539,1,"all"
"65401","activities_involving_quarter",1,6540,1,"all"
"65411","involving_quarter_horses",1,6541,1,"all"
"65421","cpl_michael_crescenz",1,6542,1,"all"
"65431","quarter_horses_foaled",1,6543,1,"all"
"65441","michael_crescenz_deceased",1,6544,1,"all"
"65451","involves_quarter_horses",1,6545,1,"all"
"65461","cross_training_ministries",1,6546,1,"all"
"65471","quarter_horse_racing",1,6547,1,"all"
"65481","training_ministries_provides",1,6548,1,"all"
"65491","horse_racing_foaled",1,6549,1,"all"
"65501","ministries_provides_youth",1,6550,1,"all"
"65511","provides_youth_exercise",1,6551,1,"all"
"65521","mentoring_programs_based",1,6552,1,"all"
"65531","christian_leadership_principles",1,6553,1,"all"
"65541","foster_harmonious_relations",1,6554,1,"all"
"65551","healthy_active_lifestyle",1,6555,1,"all"
"65561","harmonious_relations_among",1,6556,1,"all"
"65571","shall_operate_exclusively",1,6557,1,"all"
"65581","improve_business_conditions",1,6558,1,"all"
"65591","quarter_horse_meets",1,6559,1,"all"
"65601","hialeah_park_hialeah",1,6560,1,"all"
"65611","interanl_revenue_code",1,6561,1,"all"
"65621","park_hialeah_florida",1,6562,1,"all"
"65631","futurefederal_tax_code",1,6563,1,"all"
"65641","equine_organizations_public",1,6564,1,"all"
"65651","tax_code_family",1,6565,1,"all"
"65661","private_agencies_regulatory",1,6566,1,"all"
"65671","code_family_horses",1,6567,1,"all"
"65681","agencies_regulatory_authories",1,6568,1,"all"
"65691","family_horses_purpose",1,6569,1,"all"
"65701","regulatory_authories_racing",1,6570,1,"all"
"65711","authories_racing_associations",1,6571,1,"all"
"65721","prevent_american_mustangs",1,6572,1,"all"
"65731","racing_associations_racing",1,6573,1,"all"
"65741","american_mustangs_burros",1,6574,1,"all"
"65751","associations_racing_commissions",1,6575,1,"all"
"65761","abused_abandoned_neglected",1,6576,1,"all"
"65771","horse_racing_industry",1,6577,1,"all"
"65781","art_featuring_dance",1,6578,1,"all"
"65791","featuring_dance_live",1,6579,1,"all"
"65801","pari_mutuel_wagering",1,6580,1,"all"
"65811","dance_live_music",1,6581,1,"all"
"65821","captivating_diverse_audiences",1,6582,1,"all"
"65831","provide_arts_programming",1,6583,1,"all"
"65841","excellent_human_advancement",1,6584,1,"all"
"65851","younger_generation_including",1,6585,1,"all"
"65861","generation_including_support",1,6586,1,"all"
"65871","new_york_established",1,6587,1,"all"
"65881","local_schools_arts",1,6588,1,"all"
"65891","schools_arts_programs",1,6589,1,"all"
"65901","professional_growth_opportunities",1,6590,1,"all"
"65911","poverty_stricken_areas",1,6591,1,"all"
"65921","vital_renewed_perspective",1,6592,1,"all"
"65931","stricken_areas_locally",1,6593,1,"all"
"65941","help_vets_obtain",1,6594,1,"all"
"65951","pleasant_hill_illinois",1,6595,1,"all"
"65961","slaughter_pipeline_restore",1,6596,1,"all"
"65971","maximize_potential_match",1,6597,1,"all"
"65981","appropriate_new_owners",1,6598,1,"all"
"65991","prevent_inhumane_treatment",1,6599,1,"all"
"66001","71_mile_legacy",1,6600,1,"all"
"66011","mile_legacy_canal",1,6601,1,"all"
"66021","provide_christian_pro-life",1,6602,1,"all"
"66031","christian_pro-life_education",1,6603,1,"all"
"66041","gg_chronic_pain",1,6604,1,"all"
"66051","chronic_pain_foundation",1,6605,1,"all"
"66061","non-profit_corporation_organized",1,6606,1,"all"
"66071","chronic_pain_conditions",1,6607,1,"all"
"66081","develops_young_leaders",1,6608,1,"all"
"66091","hospitality_industry_leadership",1,6609,1,"all"
"66101","gateways2life_will_develop",1,6610,1,"all"
"66111","sustainable_youth_leadership",1,6611,1,"all"
"66121","youth_leadership_ecosystem",1,6612,1,"all"
"66131","like-minded_like-hearted_communities",1,6613,1,"all"
"66141","like-hearted_communities_across",1,6614,1,"all"
"66151","will_drive_powerful",1,6615,1,"all"
"66161","communities_across_europe",1,6616,1,"all"
"66171","drive_powerful_community",1,6617,1,"all"
"66181","powerful_community_service",1,6618,1,"all"
"66191","religious_dialogue_understanding",1,6619,1,"all"
"66201","code_3_angels",1,6620,1,"all"
"66211","non-profit_organization_bringing",1,6621,1,"all"
"66221","provide_religous_education",1,6622,1,"all"
"66231","organization_bringing_emergency",1,6623,1,"all"
"66241","bringing_emergency_medical",1,6624,1,"all"
"66251","medical_services_skills",1,6625,1,"all"
"66261","assist_summer_reading",1,6626,1,"all"
"66271","summer_reading_programs",1,6627,1,"all"
"66281","underprivileged_communities_throughout",1,6628,1,"all"
"66291","provide_educational_scholarships",1,6629,1,"all"
"66301","orphan_care_outreach",1,6630,1,"all"
"66311","care_outreach_ministry",1,6631,1,"all"
"66321","education_outreach_research",1,6632,1,"all"
"66331","outreach_ministry_existing",1,6633,1,"all"
"66341","wind_hurricane_mitigation",1,6634,1,"all"
"66351","hurricane_mitigation_measures",1,6635,1,"all"
"66361","mitigation_measures_insurance",1,6636,1,"all"
"66371","measures_insurance_related",1,6637,1,"all"
"66381","insurance_related_issues",1,6638,1,"all"
"66391","undertake_research_scientific",1,6639,1,"all"
"66401","research_scientific_studies",1,6640,1,"all"
"66411","data_collection_regarding",1,6641,1,"all"
"66421","lord_sri_krishna",1,6642,1,"all"
"66431","collection_regarding_flood",1,6643,1,"all"
"66441","sri_krishna_revealed",1,6644,1,"all"
"66451","wind_hurricane_risk",1,6645,1,"all"
"66461","bhagavad_gita_srimad",1,6646,1,"all"
"66471","hurricane_risk_storm",1,6647,1,"all"
"66481","gita_srimad_bhagavatam",1,6648,1,"all"
"66491","risk_storm_effects",1,6649,1,"all"
"66501","srimad_bhagavatam_c",1,6650,1,"all"
"66511","storm_effects_assist",1,6651,1,"all"
"66521","effects_assist_residents",1,6652,1,"all"
"66531","prime_entity_vedic",1,6653,1,"all"
"66541","assist_residents_businesses",1,6654,1,"all"
"66551","entity_vedic_knowledge",1,6655,1,"all"
"66561","empower_women_survivors",1,6656,1,"all"
"66571","godhead_krishna_d",1,6657,1,"all"
"66581","carolyn's_wishes_provides",1,6658,1,"all"
"66591","sankirtan_movement_congregational",1,6659,1,"all"
"66601","wishes_provides_emergency",1,6660,1,"all"
"66611","movement_congregational_chanting",1,6661,1,"all"
"66621","provides_emergency_assistance",1,6662,1,"all"
"66631","emergency_assistance_short-term",1,6663,1,"all"
"66641","lord_sri_chaitanya",1,6664,1,"all"
"66651","assistance_short-term_no-interest",1,6665,1,"all"
"66661","sri_chaitanya_mahaprabhu",1,6666,1,"all"
"66671","short-term_no-interest_loans",1,6667,1,"all"
"66681","no-interest_loans_information",1,6668,1,"all"
"66691","church_eclesiastical_services",1,6669,1,"all"
"66701","eclesiastical_services_collecting",1,6670,1,"all"
"66711","help_families_cope",1,6671,1,"all"
"66721","services_collecting_distributing",1,6672,1,"all"
"66731","collecting_distributing_goods",1,6673,1,"all"
"66741","richmond_neighborhood_restoration",1,6674,1,"all"
"66751","neighborhood_restoration_inc",1,6675,1,"all"
"66761","needees_spiritually_sociall",1,6676,1,"all"
"66771","restoration_inc_seeks",1,6677,1,"all"
"66781","spiritually_sociall_materially",1,6678,1,"all"
"66791","richmond_indiana's_historic",1,6679,1,"all"
"66801","indiana's_historic_neighborhoods",1,6680,1,"all"
"66811","economic_development_community",1,6681,1,"all"
"66821","teens_can_develop",1,6682,1,"all"
"66831","development_community_development",1,6683,1,"all"
"66841","can_develop_relationships",1,6684,1,"all"
"66851","community_development_citizen",1,6685,1,"all"
"66861","development_citizen_participation",1,6686,1,"all"
"66871","hard_work_ethic",1,6687,1,"all"
"66881","provide_musical_services",1,6688,1,"all"
"66891","community_service_values",1,6689,1,"all"
"66901","provides_financial_literacy",1,6690,1,"all"
"66911","literacy_education_programs",1,6691,1,"all"
"66921","prepare_future_generations",1,6692,1,"all"
"66931","financial_freedom_success",1,6693,1,"all"
"66941","interscholastic_high_school",1,6694,1,"all"
"66951","high_school_hockey",1,6695,1,"all"
"66961","school_hockey_team",1,6696,1,"all"
"66971","support_developing_disciples",1,6697,1,"all"
"66981","yasiel_puig's_wild",1,6698,1,"all"
"66991","providing_tangible_aide",1,6699,1,"all"
"67001","puig's_wild_horse",1,6700,1,"all"
"67011","wild_horse_children's",1,6701,1,"all"
"67021","public_charitable_works",1,6702,1,"all"
"67031","horse_children's_foundation",1,6703,1,"all"
"67041","charitable_works_including",1,6704,1,"all"
"67051","children's_foundation_aims",1,6705,1,"all"
"67061","relieve_poverty_suffering",1,6706,1,"all"
"67071","better_quality_lives",1,6707,1,"all"
"67081","poverty_suffering_provide",1,6708,1,"all"
"67091","suffering_provide_education",1,6709,1,"all"
"67101","education_sports_community",1,6710,1,"all"
"67111","provide_education_support",1,6711,1,"all"
"67121","sports_community_development",1,6712,1,"all"
"67131","recognized_nonprofit_organizations",1,6713,1,"all"
"67141","hope_gives_hospitalized",1,6714,1,"all"
"67151","gives_hospitalized_children",1,6715,1,"all"
"67161","nbsp_teach_nbsp",1,6716,1,"all"
"67171","teach_nbsp_fallen",1,6717,1,"all"
"67181","nbsp_fallen_nbsp",1,6718,1,"all"
"67191","providing_hope_boxes",1,6719,1,"all"
"67201","fallen_nbsp_service",1,6720,1,"all"
"67211","hope_boxes_filled",1,6721,1,"all"
"67221","nbsp_service_nbsp",1,6722,1,"all"
"67231","service_nbsp_members",1,6723,1,"all"
"67241","project_ideas_children",1,6724,1,"all"
"67251","nbsp_raising_nbsp",1,6725,1,"all"
"67261","raising_nbsp_money",1,6726,1,"all"
"67271","central_florida_region",1,6727,1,"all"
"67281","nbsp_money_nbsp",1,6728,1,"all"
"67291","sustain_healthy_citizens",1,6729,1,"all"
"67301","place_nbsp_wreaths",1,6730,1,"all"
"67311","simply_seek_opportunities",1,6731,1,"all"
"67321","nbsp_wreaths_nbsp",1,6732,1,"all"
"67331","nbsp_grave_nbsp",1,6733,1,"all"
"67341","local_refugee_population",1,6734,1,"all"
"67351","grave_nbsp_every",1,6735,1,"all"
"67361","echo_helps_guide",1,6736,1,"all"
"67371","nbsp_every_nbsp",1,6737,1,"all"
"67381","every_nbsp_december",1,6738,1,"all"
"67391","comprehensive_approach_consisting",1,6739,1,"all"
"67401","will_create_awareness",1,6740,1,"all"
"67411","numbers_echo_aims",1,6741,1,"all"
"67421","help_people_deal",1,6742,1,"all"
"67431","pursuing_cannabinoids_can",1,6743,1,"all"
"67441","cannabinoids_can_seek",1,6744,1,"all"
"67451","corporation_include_without",1,6745,1,"all"
"67461","can_seek_knowledge",1,6746,1,"all"
"67471","include_without_limitation",1,6747,1,"all"
"67481","provide_pastoral_care",1,6748,1,"all"
"67491","navigable_waters_b",1,6749,1,"all"
"67501","religious_activities_promoting",1,6750,1,"all"
"67511","activities_promoting_learning",1,6751,1,"all"
"67521","nonprofit_corporations_may",1,6752,1,"all"
"67531","corporations_may_engage",1,6753,1,"all"
"67541","louisiana_nonprofit_corporation",1,6754,1,"all"
"67551","nonprofit_corporation_law",1,6755,1,"all"
"67561","biological_systems_cells",1,6756,1,"all"
"67571","hereinafter_amended_maritime",1,6757,1,"all"
"67581","systems_cells_tissues",1,6758,1,"all"
"67591","amended_maritime_pastoral",1,6759,1,"all"
"67601","cells_tissues_organisms",1,6760,1,"all"
"67611","maritime_pastoral_institute",1,6761,1,"all"
"67621","tissues_organisms_molecules",1,6762,1,"all"
"67631","pastoral_institute_mpi",1,6763,1,"all"
"67641","institute_mpi_operating",1,6764,1,"all"
"67651","biology_medicine_biotechnology",1,6765,1,"all"
"67661","society_fosters_collaboration",1,6766,1,"all"
"67671","non-profit_organization_extending",1,6767,1,"all"
"67681","information_among_scientists",1,6768,1,"all"
"67691","among_scientists_technology",1,6769,1,"all"
"67701","scientists_technology_users",1,6770,1,"all"
"67711","also_assist_families",1,6771,1,"all"
"67721","supports_research_education",1,6772,1,"all"
"67731","web_cite_address",1,6773,1,"all"
"67741","congresses_conferences_workshops",1,6774,1,"all"
"67751","increasing_public_awareness",1,6775,1,"all"
"67761","vermont's_military_military",1,6776,1,"all"
"67771","military_military_families",1,6777,1,"all"
"67781","encouraging_civic_participation",1,6778,1,"all"
"67791","prevent_gun_violence",1,6779,1,"all"
"67801","volunteer-driven_orhanization_whose",1,6780,1,"all"
"67811","orhanization_whose_mission",1,6781,1,"all"
"67821","conducting_educational_programs",1,6782,1,"all"
"67831","stop_animal_suffering",1,6783,1,"all"
"67841","life_science_community",1,6784,1,"all"
"67851","promoting_responsible_animal",1,6785,1,"all"
"67861","responsible_animal_welfare",1,6786,1,"all"
"67871","assist_at-risk_youth",1,6787,1,"all"
"67881","animal_welfare_practices",1,6788,1,"all"
"67891","illinois_business_corporation",1,6789,1,"all"
"67901","business_corporation_act",1,6790,1,"all"
"67911","potential_especially_girls",1,6791,1,"all"
"67921","especially_girls_developing",1,6792,1,"all"
"67931","anyone_anywhere_regardless",1,6793,1,"all"
"67941","equitable_world_providing",1,6794,1,"all"
"67951","world_providing_space",1,6795,1,"all"
"67961","provide_school_supplies",1,6796,1,"all"
"67971","salter_path_museum",1,6797,1,"all"
"67981","support_children_accross",1,6798,1,"all"
"67991","path_museum_inc",1,6799,1,"all"
"68001","public_non_profit",1,6800,1,"all"
"68011","local_visual_arts",1,6801,1,"all"
"68021","food_system_locally",1,6802,1,"all"
"68031","assures_secure_abundant",1,6803,1,"all"
"68041","salter_path_north",1,6804,1,"all"
"68051","secure_abundant_nutritious",1,6805,1,"all"
"68061","path_north_carolina",1,6806,1,"all"
"68071","promote_health_nourishment",1,6807,1,"all"
"68081","recognize_child_abuse",1,6808,1,"all"
"68091","health_nourishment_education",1,6809,1,"all"
"68101","create_resonating_sustainable",1,6810,1,"all"
"68111","under-resourced_students_ages",1,6811,1,"all"
"68121","resonating_sustainable_change",1,6812,1,"all"
"68131","students_ages_6-18",1,6813,1,"all"
"68141","unique_leadership_strengths",1,6814,1,"all"
"68151","provide_health_information",1,6815,1,"all"
"68161","provide_travel_baseball",1,6816,1,"all"
"68171","non-profit_youth_baseball",1,6817,1,"all"
"68181","youth_baseball_organizations",1,6818,1,"all"
"68191","st_claude_ave",1,6819,1,"all"
"68201","hosts_free_workshops",1,6820,1,"all"
"68211","after-school_program_open",1,6821,1,"all"
"68221","museum_will_display",1,6822,1,"all"
"68231","program_open_studio",1,6823,1,"all"
"68241","routes_within_caroll",1,6824,1,"all"
"68251","special_writing_opportunities",1,6825,1,"all"
"68261","within_caroll_county",1,6826,1,"all"
"68271","caroll_county_new",1,6827,1,"all"
"68281","enrich_writing_experiences",1,6828,1,"all"
"68291","county_new_hampshire",1,6829,1,"all"
"68301","day_care_center",1,6830,1,"all"
"68311","strenthen_family_relationships",1,6831,1,"all"
"68321","family_relationships_help",1,6832,1,"all"
"68331","relationships_help_construct",1,6833,1,"all"
"68341","healty_self_esteem",1,6834,1,"all"
"68351","under-resourced_students_aged",1,6835,1,"all"
"68361","students_aged_6-18",1,6836,1,"all"
"68371","home_respite_care",1,6837,1,"all"
"68381","provide_integrated_behavioral",1,6838,1,"all"
"68391","integrated_behavioral_health",1,6839,1,"all"
"68401","behavioral_health_services",1,6840,1,"all"
"68411","invision_customized_services",1,6841,1,"all"
"68421","restorative_solutions_engages",1,6842,1,"all"
"68431","systems_solutions_concerning",1,6843,1,"all"
"68441","express_ideas_effectively",1,6844,1,"all"
"68451","solutions_concerning_educational",1,6845,1,"all"
"68461","ideas_effectively_creatively",1,6846,1,"all"
"68471","concerning_educational_equity",1,6847,1,"all"
"68481","effectively_creatively_confidently",1,6848,1,"all"
"68491","nepal_improve_living",1,6849,1,"all"
"68501","trauma_informed_capacity",1,6850,1,"all"
"68511","improve_living_conditions",1,6851,1,"all"
"68521","informed_capacity_buidling",1,6852,1,"all"
"68531","capacity_buidling_services",1,6853,1,"all"
"68541","provide_employment_opportunities",1,6854,1,"all"
"68551","school_districts_individual",1,6855,1,"all"
"68561","districts_individual_school",1,6856,1,"all"
"68571","improve_diet_shelter",1,6857,1,"all"
"68581","individual_school_sites",1,6858,1,"all"
"68591","diet_shelter_education",1,6859,1,"all"
"68601","mental_health_agencies",1,6860,1,"all"
"68611","loving_compasionate_home",1,6861,1,"all"
"68621","system_change_efforts",1,6862,1,"all"
"68631","senior_dogs_supportive",1,6863,1,"all"
"68641","build_equitable_opportunities",1,6864,1,"all"
"68651","dogs_supportive_care",1,6865,1,"all"
"68661","families_can_engege",1,6866,1,"all"
"68671","terminally_ill_dogs",1,6867,1,"all"
"68681","strengthen_low_socio-economic",1,6868,1,"all"
"68691","low_socio-economic_families",1,6869,1,"all"
"68701","stand-up_comedy_entertainment",1,6870,1,"all"
"68711","community_economic_development",1,6871,1,"all"
"68721","economic_development_strategy",1,6872,1,"all"
"68731","development_strategy_promoting",1,6873,1,"all"
"68741","strategy_promoting_positive",1,6874,1,"all"
"68751","promoting_positive_mental",1,6875,1,"all"
"68761","positive_mental_health",1,6876,1,"all"
"68771","provides_workforce_development",1,6877,1,"all"
"68781","workforce_development_education",1,6878,1,"all"
"68791","dance_classes_regalia",1,6879,1,"all"
"68801","north_texas_community",1,6880,1,"all"
"68811","classes_regalia_classes",1,6881,1,"all"
"68821","texas_community_table",1,6882,1,"all"
"68831","language_revitalization_programs",1,6883,1,"all"
"68841","community_table_inc",1,6884,1,"all"
"68851","native_american_children",1,6885,1,"all"
"68861","learn_traditional_dances",1,6886,1,"all"
"68871","pow_wow_dances",1,6887,1,"all"
"68881","wow_dances_wit",1,6888,1,"all"
"68891","will_help_educate",1,6889,1,"all"
"68901","sponsor_native_american",1,6890,1,"all"
"68911","provide_alternative_programs",1,6891,1,"all"
"68921","language_revitalization_promote",1,6892,1,"all"
"68931","nbsp_increase_nbsp",1,6893,1,"all"
"68941","native_american_culture",1,6894,1,"all"
"68951","increase_nbsp_public",1,6895,1,"all"
"68961","nbsp_public_nbsp",1,6896,1,"all"
"68971","urban_transformation_network",1,6897,1,"all"
"68981","public_nbsp_awareness",1,6898,1,"all"
"68991","nbsp_awareness_nbsp",1,6899,1,"all"
"69001","teaches_inner-city_youth",1,6900,1,"all"
"69011","nbsp_marriage_nbsp",1,6901,1,"all"
"69021","marriage_nbsp_counseling",1,6902,1,"all"
"69031","nbsp_counseling_nbsp",1,6903,1,"all"
"69041","provide_laughter_therapy",1,6904,1,"all"
"69051","nbsp_christian_nbsp",1,6905,1,"all"
"69061","receive_custom_headbands",1,6906,1,"all"
"69071","christian_nbsp_enviroment",1,6907,1,"all"
"69081","custom_headbands_created",1,6908,1,"all"
"69091","sustain_several_areas",1,6909,1,"all"
"69101","chapter_510_provides",1,6910,1,"all"
"69111","lives_including_health",1,6911,1,"all"
"69121","510_provides_free",1,6912,1,"all"
"69131","including_health_finance",1,6913,1,"all"
"69141","provides_free_tutoring",1,6914,1,"all"
"69151","improve_students_writing",1,6915,1,"all"
"69161","education_among_others",1,6916,1,"all"
"69171","students_writing_skills",1,6917,1,"all"
"69181","writing_skills_promote",1,6918,1,"all"
"69191","thereby_inspire_nurture",1,6919,1,"all"
"69201","skills_promote_youth",1,6920,1,"all"
"69211","inspire_nurture_challenge",1,6921,1,"all"
"69221","promote_youth_voices",1,6922,1,"all"
"69231","provide_creative_writing",1,6923,1,"all"
"69241","creative_community_involvement",1,6924,1,"all"
"69251","creative_writing_workshops",1,6925,1,"all"
"69261","providing_medical_training",1,6926,1,"all"
"69271","income_youth_ages",1,6927,1,"all"
"69281","mame_jaara_foundation",1,6928,1,"all"
"69291","youth_ages_6-18",1,6929,1,"all"
"69301","jaara_foundation_believes",1,6930,1,"all"
"69311","play_miracle_league",1,6931,1,"all"
"69321","promotes_societal_progress",1,6932,1,"all"
"69331","miracle_league_baseball",1,6933,1,"all"
"69341","league_baseball_regardless",1,6934,1,"all"
"69351","deliver_professional_administration",1,6935,1,"all"
"69361","promote_community_support",1,6936,1,"all"
"69371","professional_administration_management",1,6937,1,"all"
"69381","players_parents_teams",1,6938,1,"all"
"69391","helping_youth_express",1,6939,1,"all"
"69401","writing_animating_drawing",1,6940,1,"all"
"69411","promote_greater_undersstanding",1,6941,1,"all"
"69421","providing_hope_happiness",1,6942,1,"all"
"69431","matters_concerning_disabilities",1,6943,1,"all"
"69441","enhance_childrens_future",1,6944,1,"all"
"69451","outreach_programs_mentorship",1,6945,1,"all"
"69461","establish_charitable_causes",1,6946,1,"all"
"69471","programs_mentorship_education",1,6947,1,"all"
"69481","provide_charitable_relief",1,6948,1,"all"
"69491","chronic_medical_conditions",1,6949,1,"all"
"69501","charitable_relief_food",1,6950,1,"all"
"69511","project_based_learning",1,6951,1,"all"
"69521","needy_orphaned_children",1,6952,1,"all"
"69531","florida_non-profit_dedicated",1,6953,1,"all"
"69541","underprivileged_people_according",1,6954,1,"all"
"69551","helping_individuals_grow",1,6955,1,"all"
"69561","cost_vocational_certification",1,6956,1,"all"
"69571","vocational_certification_classes",1,6957,1,"all"
"69581","holiday_retreats_promoting",1,6958,1,"all"
"69591","art_active_inc",1,6959,1,"all"
"69601","policing_within_law",1,6960,1,"all"
"69611","within_law_enforcement",1,6961,1,"all"
"69621","los_angeles_california",1,6962,1,"all"
"69631","create_compelling_awareness",1,6963,1,"all"
"69641","call-to-action_advertising_campaigns",1,6964,1,"all"
"69651","ad_agencies_create",1,6965,1,"all"
"69661","agencies_create_ad",1,6966,1,"all"
"69671","secondary_school_age",1,6967,1,"all"
"69681","create_ad_campaigns",1,6968,1,"all"
"69691","school_age_inner",1,6969,1,"all"
"69701","integrated_tax-deductible_crowdfunding",1,6970,1,"all"
"69711","age_inner_city",1,6971,1,"all"
"69721","community_including_elderly",1,6972,1,"all"
"69731","nutritional_food_service",1,6973,1,"all"
"69741","social_studies_calculated",1,6974,1,"all"
"69751","food_service_programs.group",1,6975,1,"all"
"69761","social_discipline_knowledge",1,6976,1,"all"
"69771","service_programs.group_home",1,6977,1,"all"
"69781","discipline_knowledge_respect",1,6978,1,"all"
"69791","lost_children_incarcerated",1,6979,1,"all"
"69801","children_incarcerated_young",1,6980,1,"all"
"69811","incarcerated_young_people",1,6981,1,"all"
"69821","take_theatre_camps",1,6982,1,"all"
"69831","young_people_18-35",1,6983,1,"all"
"69841","people_18-35_year",1,6984,1,"all"
"69851","developing_countries_specifically",1,6985,1,"all"
"69861","18-35_year_old",1,6986,1,"all"
"69871","countries_specifically_working",1,6987,1,"all"
"69881","year_old_transitioning",1,6988,1,"all"
"69891","old_transitioning_underserved",1,6989,1,"all"
"69901","transitioning_underserved_youth",1,6990,1,"all"
"69911","teams_also_use",1,6991,1,"all"
"69921","provide_charitable_benevolent",1,6992,1,"all"
"69931","also_use_theatre",1,6993,1,"all"
"69941","charitable_benevolent_educational",1,6994,1,"all"
"69951","provide_resources_school",1,6995,1,"all"
"69961","resources_school_supplies",1,6996,1,"all"
"69971","foster_national_amateur",1,6997,1,"all"
"69981","school_supplies_medical",1,6998,1,"all"
"69991","national_amateur_sports",1,6999,1,"all"
"70001","supplies_medical_supplies",1,7000,1,"all"
"70011","medical_supplies_books",1,7001,1,"all"
"70021","supplies_books_etc",1,7002,1,"all"
"70031","organizations_primary_exempt",1,7003,1,"all"
"70041","youth_baseball_program",1,7004,1,"all"
"70051","nutrient_desert_problem",1,7005,1,"all"
"70061","fresh_local_healthy",1,7006,1,"all"
"70071","local_healthy_food",1,7007,1,"all"
"70081","transforming_community_centers",1,7008,1,"all"
"70091","greenhouse-driven_micro_farms",1,7009,1,"all"
"70101","low_income_famlies",1,7010,1,"all"
"70111","food_bank's_mission",1,7011,1,"all"
"70121","southeast_denver_metro",1,7012,1,"all"
"70131","denver_metro_area",1,7013,1,"all"
"70141","path_towards_wholeness",1,7014,1,"all"
"70151","employment_opportunities_legal",1,7015,1,"all"
"70161","cancer_research_foundations",1,7016,1,"all"
"70171","research_foundations_mission",1,7017,1,"all"
"70181","conservatory_youth_theatre",1,7018,1,"all"
"70191","supporting_breakthrough_cancer",1,7019,1,"all"
"70201","provide_affordable_resources",1,7020,1,"all"
"70211","breakthrough_cancer_research",1,7021,1,"all"
"70221","performing_arts_cytc",1,7022,1,"all"
"70231","united_states_will",1,7023,1,"all"
"70241","arts_cytc_provides",1,7024,1,"all"
"70251","states_will_develop",1,7025,1,"all"
"70261","will_develop_cancer",1,7026,1,"all"
"70271","conservatory_based_approach",1,7027,1,"all"
"70281","numerous_fine_art",1,7028,1,"all"
"70291","fine_art_skills",1,7029,1,"all"
"70301","foundation_will_support",1,7030,1,"all"
"70311","event_co-production_platform",1,7031,1,"all"
